form_row_id,contract_filename,contract_id,question_id,question_text,answer_type,answer,normalized_at
18,Contract__13.pdf,contract__13,Q_is_there_a_mutual_waiver_of_consequential_damages__88506df0,Is there a mutual waiver of Consequential Damages in the Contract?,boolean,No,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_is_there_a_mutual_waiver_of_consequential_damages__88506df0,Is there a mutual waiver of Consequential Damages in the Contract?,boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_is_there_a_mutual_waiver_of_consequential_damages__88506df0,Is there a mutual waiver of Consequential Damages in the Contract?,boolean,Yes,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_is_there_a_mutual_waiver_of_consequential_damages__88506df0,Is there a mutual waiver of Consequential Damages in the Contract?,boolean,Yes,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_is_there_a_mutual_waiver_of_consequential_damages__88506df0,Is there a mutual waiver of Consequential Damages in the Contract?,boolean,No,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_is_there_a_mutual_waiver_of_consequential_damages__88506df0,Is there a mutual waiver of Consequential Damages in the Contract?,boolean,Yes,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_is_there_a_mutual_waiver_of_consequential_damages__88506df0,Is there a mutual waiver of Consequential Damages in the Contract?,boolean,No,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,No,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,No,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,No,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_are_there_liquidated_damages_on_the_project_f041db27,Are there Liquidated Damages on the Project?,boolean,Yes,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"- Reference Exhibit I for LDs per calendar day for each building - Total amount of LDs paid for each calendar day of delay shall not exceed $7,000 - Owner may deduct LDs from any partial payments or final payments - Until LDs are paid to the owner, the owner is entitled to receive interest (6% per annum per A102 - 15.2)",2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"Tier 1 = $7,500 per calendar day after Substantial Completion date. Tier 2 = $1,000 per calendar day if Final Completion is not achieved (30)days after Substantial Completion. Tier 3 = $500 per calendar day if model units are not completed within (120)days of Substantial Completion date.",2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"$2,000/day beyond the Substantial Completion date",2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"First-tier - Substantial Completion - the Owner may assess and the Contractor shall then be liable for payment of First-tier Liquidated Damages in the amount of $7,500 per calendar day for each day the actual date of Substantial Completion of the Work exceeds the scheduled date of Substantial Completion set forth in Section 4.3 Second-Tier - Final Completion - After the actual date of Substantial Completion of the Work, the Owner will continue to suffer financial loss if the Contractor fails to achieve Final Completion within thirty (30) days after the actual date of Substantial Completion. If the Contractor fails to achieve Final Completion within thirty (30) days after the actual date of Substantial Completion, the Owner may assess and the Contractor shall then be liable for payment of Second-tier Liquidated Damages in the amount of $1,000 per calendar day for each day the actual date of Final Completion exceeds thirty (30) days after the actual date of Substantial Completion. Third-tier - Model Units - These Model Units shall be completed, permitted for occupancy and usable for Owner's intended purpose at least one hundred twenty (120) days prior to the projected date of Substantial Completion of the Work (the ""Model Unit Milestone""). If the Contractor fails to complete the Model Units by the Model Unit Milestone the Owner may assess and the Contractor shall then be liable for payment of Model Unit Milestone Liquidated Damages in the amount of $500 per calendar day for each day the actual completion of the Model Units exceeds the Model Unit Milestone.",2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,Can be negotiated after 60-days - no amount specified.,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"$1,000/day - 0-2 weeks after contractual substantial completion date $2,500/day - after two weeks beyond contractual substantial completion date",2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,A133 Section 2.3.1.3 Multiple terms Tiered LDs for different sections of the project and different timeframes. Reference,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"If Substantial Completion is not attained by 30 days after the Substantial Completion Date, Contractor shall pay Owner $3,500 per day for the first 30 days and $7,500 per day for each day thereafter past the Substantial Completion Date as liquidated damages for each day that Substantial Completion extends beyond the Substantial Completion Date. The liquidated damages will be capped at Contractor's Fee.",2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"Article 6.1.6: Insert the following: “Liquidated Damages. The Construction Manager agrees that it will pay to the Owner, as liquidated damages for delay, the sum of Five Hundred Dollars ($500.00) for each calendar day after the date scheduled for Substantial Completion of the Work until the Contractor achieves Substantial Completion of the Work. Such liquidated damages are agreed to by the Construction Manager, not as a penalty, but as a reasonable forecast of the substantial damages that the Owner will incur should Substantial Completion of the Work be delayed, and in view of the agreed difficulty of accurately specifying and ascertaining such delay damages. Such liquidated damages shall be Owner’s sole monetary remedy for delay in achieving Substantial Completion of the Work unless such liquidated damages are deemed to be an unenforceable penalty, in which case Owner shall be entitled to its actual delay damages. Imposition of such liquidated damages shall not relieve the Construction Manager from its obligation to achieve the date of Substantial Completion as required by the Contract Documents, nor limit the Owner’s non-monetary remedies, such as termination for default. Owner may deduct all such liquidated damages from the Construction Manager’s Applications for Payment or make take any such other action(s) Owner may deem necessary to enforce its entitlement to such liquidated damages against the Construction Manager and its Surety, if any.”",2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"30 day grace period, $2,500 per day from day 31 to day 60. $4,500 per day from day 61 to day 90. $9,000 per day from day 91 on.",2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"One Thousand and 00/100 Dollars per day ($1,000.00/day) for days 1-15 days after the Contract Time Two Thousand and 00/100 Dollars per day ($2,000.00/day) for days 16-30 after the Contract Time; and Three Thousand and 00/100 Dollars per day ($3,000.00/day) beginning on the 31st day after the Contract Time and continuing until the Contractor achieves Substantial Completion.",2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"8.5.2 In the event that Substantial Completion of the Work does not occur within forty-five (45) days after the Required Completion Date for the entire Project (the “Delay Damages Date”), Construction Manager shall pay to Owner as reimbursement for Owner’s additional carry costs an amount equal to Three Thousand Five Hundred Dollars ($3,500) per day for each day that Substantial Completion of the Work is delayed beyond the Delay Damages Date. Such damages (a) are a reasonable estimate of Owner’s additional carry costs, (b) shall not be considered a penalty, (c) shall be payable by Construction Manager to Owner from time to time upon demand and (d) are intended to be Owner’s exclusive remedy for delay. Without in any way limiting Owner’s ability to exercise all rights and remedies available to Owner, whether arising hereunder or at law or in equity, Owner shall have the right to offset any damages incurred by Owner as a result of Construction Manager completing the Work or a portion thereof after a Required Completion Date against any payment due from Owner to Construction Manager under this Agreement. 14.16.2 This mutual waiver is applicable, without limitation, to all consequential damages due to either party’s termination in accordance with Article 13. Nothing contained in this Section 14.16 shall be deemed to preclude an award of liquidated damages, when applicable, in accordance with the requirements of the Contract Documents",2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,7500 per calendar day for each day past the actual substantial. 1000 per calendar day for each day the actual date of final completion exceeds (30) days after the actual substantial completion.,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_what_are_the_are_the_liquidated_damages_terms_cond_87cf2aa9,What are the are the Liquidated Damages Terms & Conditions?,text,"Article 5.1.6 - Contractor fail to achieve substantial completion of Phase 1 by date established in Paragraph 4.3, $40 per unit per day for each calendar day until substantial completion is achieved. LD's shall not exceed 50% of the Contractor's fee.",2026-01-25T19:55:50
